projection_x_coordinate,projection_y_coordinate,hw_threshold
-162000,30000,100
-150000,30000,100
-138000,30000,100
-126000,30000,100
-114000,30000,100
-102000,30000,100
-90000,30000,100
-78000,30000,100
-66000,30000,100
-54000,30000,100
-42000,30000,100
-30000,30000,100
-18000,30000,100
-6000,30000,100
6000,30000,100
18000,30000,25
30000,30000,25
42000,30000,25
54000,30000,25
66000,30000,25
78000,30000,25
90000,30000,25
102000,30000,25
114000,30000,25
126000,30000,25
138000,30000,25
150000,30000,25
162000,30000,25
174000,30000,25
186000,30000,25
198000,30000,25
210000,30000,25
222000,30000,25
234000,30000,25
246000,30000,25
258000,30000,25
270000,30000,25
282000,30000,25
294000,30000,25
306000,30000,25
318000,30000,25.3585701
330000,30000,25.45194054
342000,30000,25.53274918
354000,30000,26
366000,30000,26
378000,30000,26
390000,30000,26
402000,30000,26
414000,30000,26
426000,30000,26
438000,30000,26
450000,30000,26
462000,30000,26.39464378
474000,30000,26.42370224
486000,30000,26.45115089
498000,30000,26.48186111
510000,30000,27
522000,30000,27
534000,30000,27
546000,30000,27
558000,30000,27
570000,30000,27
582000,30000,27
594000,30000,27
606000,30000,27
618000,30000,27
630000,30000,27
642000,30000,27
654000,30000,27
666000,30000,27
678000,30000,27
690000,30000,100
702000,30000,100
714000,30000,100
726000,30000,100
738000,30000,100
750000,30000,100
762000,30000,100
-210000,18000,100
-198000,18000,100
-186000,18000,100
-174000,18000,100
-162000,18000,100
-150000,18000,100
-138000,18000,100
-126000,18000,100
-114000,18000,100
-102000,18000,100
-90000,18000,100
-78000,18000,100
-66000,18000,100
-54000,18000,100
-42000,18000,100
-30000,18000,100
-18000,18000,100
-6000,18000,100
6000,18000,100
18000,18000,100
30000,18000,25
42000,18000,25
54000,18000,25
66000,18000,25
78000,18000,25
90000,18000,25
102000,18000,25
114000,18000,25
126000,18000,25
138000,18000,25
150000,18000,25
162000,18000,25
174000,18000,25
186000,18000,25
198000,18000,25
210000,18000,25
222000,18000,25
234000,18000,25
246000,18000,25
258000,18000,25
270000,18000,25
282000,18000,25
294000,18000,25
306000,18000,25
318000,18000,25.36024284
330000,18000,25.43405724
342000,18000,25.5
354000,18000,26
366000,18000,26
378000,18000,26
390000,18000,26
402000,18000,26
414000,18000,26
426000,18000,26
438000,18000,26
450000,18000,26
462000,18000,26.41190529
474000,18000,26.43232727
486000,18000,26.45194054
498000,18000,26.475214
510000,18000,27
522000,18000,27
534000,18000,27
546000,18000,27
558000,18000,27
570000,18000,27
582000,18000,27
594000,18000,27
606000,18000,27
618000,18000,27
630000,18000,27
642000,18000,27
654000,18000,27
666000,18000,100
678000,18000,100
690000,18000,100
702000,18000,100
714000,18000,100
726000,18000,100
738000,18000,100
750000,18000,100
762000,18000,100
-210000,6000,100
-198000,6000,100
-186000,6000,100
-174000,6000,100
-162000,6000,100
-150000,6000,100
-138000,6000,100
-126000,6000,100
-114000,6000,100
-102000,6000,100
-90000,6000,100
-78000,6000,100
-66000,6000,100
-54000,6000,100
-42000,6000,100
-30000,6000,100
-18000,6000,100
-6000,6000,100
6000,6000,100
18000,6000,100
30000,6000,25
42000,6000,25
54000,6000,25
66000,6000,25
78000,6000,25
90000,6000,25
102000,6000,25
114000,6000,25
126000,6000,25
138000,6000,25
150000,6000,25
162000,6000,25
174000,6000,25
186000,6000,25
198000,6000,25
210000,6000,25
222000,6000,25
234000,6000,25
246000,6000,25
258000,6000,25
270000,6000,25
282000,6000,25
294000,6000,25
306000,6000,25
318000,6000,25.37041473
330000,6000,25.42705154
342000,6000,25.47969627
354000,6000,25.52444839
366000,6000,26
378000,6000,26
390000,6000,26
402000,6000,26
414000,6000,26
426000,6000,26
438000,6000,26
450000,6000,26
462000,6000,26.42450714
474000,6000,26.43960762
486000,6000,26.4541626
498000,6000,26.47213554
510000,6000,26.47756767
522000,6000,27
534000,6000,27
546000,6000,27
558000,6000,27
570000,6000,27
582000,6000,27
594000,6000,27
606000,6000,27
618000,6000,27
630000,6000,27
642000,6000,100
654000,6000,100
666000,6000,100
678000,6000,100
690000,6000,100
702000,6000,100
714000,6000,100
726000,6000,100
738000,6000,100
750000,6000,100
762000,6000,100
-210000,-6000,100
-198000,-6000,100
-186000,-6000,100
-174000,-6000,100
-162000,-6000,100
-150000,-6000,100
-138000,-6000,100
-126000,-6000,100
-114000,-6000,100
-102000,-6000,100
-90000,-6000,100
-78000,-6000,100
-66000,-6000,100
-54000,-6000,100
-42000,-6000,100
-30000,-6000,100
-18000,-6000,100
-6000,-6000,100
6000,-6000,100
18000,-6000,100
30000,-6000,25
42000,-6000,25
54000,-6000,25
66000,-6000,25
78000,-6000,25
90000,-6000,25
102000,-6000,25
114000,-6000,25
126000,-6000,25
138000,-6000,25
150000,-6000,25
162000,-6000,25
174000,-6000,25
186000,-6000,25
198000,-6000,25
210000,-6000,25
222000,-6000,25
234000,-6000,25
246000,-6000,25
258000,-6000,25
270000,-6000,25
282000,-6000,25
294000,-6000,25
306000,-6000,25
318000,-6000,25.38278198
330000,-6000,25.42620468
342000,-6000,25.46795464
354000,-6000,25.50490189
366000,-6000,26
378000,-6000,26
390000,-6000,26
402000,-6000,26
414000,-6000,26
426000,-6000,26
438000,-6000,26
450000,-6000,26
462000,-6000,26.43405724
474000,-6000,26.44566154
486000,-6000,26.45682335
498000,-6000,26.47099113
510000,-6000,26.47555161
522000,-6000,27
534000,-6000,27
546000,-6000,27
558000,-6000,27
570000,-6000,27
582000,-6000,27
594000,-6000,27
606000,-6000,27
618000,-6000,100
630000,-6000,100
642000,-6000,100
654000,-6000,100
666000,-6000,100
678000,-6000,100
690000,-6000,100
702000,-6000,100
714000,-6000,100
726000,-6000,100
738000,-6000,100
750000,-6000,100
762000,-6000,100
-210000,-18000,100
-198000,-18000,100
-186000,-18000,100
-174000,-18000,100
-162000,-18000,100
-150000,-18000,100
-138000,-18000,100
-126000,-18000,100
-114000,-18000,100
-102000,-18000,100
-90000,-18000,100
-78000,-18000,100
-66000,-18000,100
-54000,-18000,100
-42000,-18000,100
-30000,-18000,100
-18000,-18000,100
-6000,-18000,100
6000,-18000,100
18000,-18000,100
30000,-18000,25
42000,-18000,25
54000,-18000,25
66000,-18000,25
78000,-18000,25
90000,-18000,25
102000,-18000,25
114000,-18000,25
126000,-18000,25
138000,-18000,25
150000,-18000,25
162000,-18000,25
174000,-18000,25
186000,-18000,25
198000,-18000,25
210000,-18000,25
222000,-18000,25
234000,-18000,25
246000,-18000,25
258000,-18000,25
270000,-18000,25
282000,-18000,25
294000,-18000,25
306000,-18000,25
318000,-18000,25.39464378
330000,-18000,25.42838478
342000,-18000,25.4616394
354000,-18000,25.49206161
366000,-18000,26
378000,-18000,26
390000,-18000,26
402000,-18000,26
414000,-18000,26
426000,-18000,26
438000,-18000,26
450000,-18000,26
462000,-18000,26
474000,-18000,26
486000,-18000,26
498000,-18000,26
510000,-18000,26
522000,-18000,26
534000,-18000,100
546000,-18000,27
558000,-18000,27
570000,-18000,100
582000,-18000,100
594000,-18000,100
606000,-18000,100
618000,-18000,100
630000,-18000,100
642000,-18000,100
654000,-18000,100
666000,-18000,100
678000,-18000,100
690000,-18000,100
702000,-18000,100
714000,-18000,100
726000,-18000,100
738000,-18000,100
750000,-18000,100
762000,-18000,100
-210000,-30000,100
-198000,-30000,100
-186000,-30000,100
-174000,-30000,100
-162000,-30000,100
-150000,-30000,100
-138000,-30000,100
-126000,-30000,100
-114000,-30000,100
-102000,-30000,100
-90000,-30000,100
-78000,-30000,100
-66000,-30000,100
-54000,-30000,100
-42000,-30000,100
-30000,-30000,100
-18000,-30000,100
-6000,-30000,100
6000,-30000,100
18000,-30000,100
30000,-30000,100
42000,-30000,25
54000,-30000,25
66000,-30000,25
78000,-30000,25
90000,-30000,25
102000,-30000,25
114000,-30000,25
126000,-30000,25
138000,-30000,25
150000,-30000,25
162000,-30000,25
174000,-30000,25
186000,-30000,25
198000,-30000,25
210000,-30000,25
222000,-30000,25
234000,-30000,25
246000,-30000,25
258000,-30000,25
270000,-30000,25
282000,-30000,25
294000,-30000,25
306000,-30000,25
318000,-30000,25.40515709
330000,-30000,25.43185616
342000,-30000,25.45862198
354000,-30000,25.48374939
366000,-30000,26
378000,-30000,26
390000,-30000,26
402000,-30000,26
414000,-30000,26
426000,-30000,26
438000,-30000,26
450000,-30000,26
462000,-30000,26
474000,-30000,26
486000,-30000,26
498000,-30000,26
510000,-30000,100
522000,-30000,100
534000,-30000,100
546000,-30000,100
558000,-30000,100
570000,-30000,100
582000,-30000,100
594000,-30000,100
606000,-30000,100
618000,-30000,100
630000,-30000,100
642000,-30000,100
654000,-30000,100
666000,-30000,100
678000,-30000,100
690000,-30000,100
702000,-30000,100
714000,-30000,100
726000,-30000,100
738000,-30000,100
750000,-30000,100
762000,-30000,100
-210000,-42000,100
-198000,-42000,100
-186000,-42000,100
-174000,-42000,100
-162000,-42000,100
-150000,-42000,100
-138000,-42000,100
-126000,-42000,100
-114000,-42000,100
-102000,-42000,100
-90000,-42000,100
-78000,-42000,100
-66000,-42000,100
-54000,-42000,100
-42000,-42000,100
-30000,-42000,100
-18000,-42000,100
-6000,-42000,100
6000,-42000,100
18000,-42000,100
30000,-42000,100
42000,-42000,25
54000,-42000,25
66000,-42000,25
78000,-42000,25
90000,-42000,25
102000,-42000,25
114000,-42000,25
126000,-42000,25
138000,-42000,25
150000,-42000,25
162000,-42000,25
174000,-42000,25
186000,-42000,25
198000,-42000,25
210000,-42000,25
222000,-42000,25
234000,-42000,25
246000,-42000,25
258000,-42000,25
270000,-42000,25
282000,-42000,25
294000,-42000,25
306000,-42000,25
318000,-42000,25
330000,-42000,25
342000,-42000,25
354000,-42000,25
366000,-42000,25
378000,-42000,100
390000,-42000,100
402000,-42000,26
414000,-42000,100
426000,-42000,100
438000,-42000,100
450000,-42000,26
462000,-42000,100
474000,-42000,100
486000,-42000,100
498000,-42000,100
510000,-42000,100
522000,-42000,100
534000,-42000,100
546000,-42000,100
558000,-42000,100
570000,-42000,100
582000,-42000,100
594000,-42000,100
606000,-42000,100
618000,-42000,100
630000,-42000,100
642000,-42000,100
654000,-42000,100
666000,-42000,100
678000,-42000,100
690000,-42000,100
702000,-42000,100
714000,-42000,100
726000,-42000,100
738000,-42000,100
750000,-42000,100
762000,-42000,100
-210000,-54000,100
-198000,-54000,100
-186000,-54000,100
-174000,-54000,100
-162000,-54000,100
-150000,-54000,100
-138000,-54000,100
-126000,-54000,100
-114000,-54000,100
-102000,-54000,100
-90000,-54000,100
-78000,-54000,100
-66000,-54000,100
-54000,-54000,100
-42000,-54000,100
-30000,-54000,100
-18000,-54000,100
-6000,-54000,100
6000,-54000,100
18000,-54000,100
30000,-54000,100
42000,-54000,100
54000,-54000,25
66000,-54000,25
78000,-54000,25
90000,-54000,25
102000,-54000,25
114000,-54000,25
126000,-54000,25
138000,-54000,25
150000,-54000,25
162000,-54000,25
174000,-54000,25
186000,-54000,25
198000,-54000,25
210000,-54000,25
222000,-54000,25
234000,-54000,25
246000,-54000,25
258000,-54000,25
270000,-54000,25
282000,-54000,25
294000,-54000,25
306000,-54000,25
318000,-54000,25
330000,-54000,25
342000,-54000,25
354000,-54000,25
366000,-54000,100
378000,-54000,100
390000,-54000,100
402000,-54000,100
414000,-54000,100
426000,-54000,100
438000,-54000,100
450000,-54000,100
462000,-54000,100
474000,-54000,100
486000,-54000,100
498000,-54000,100
510000,-54000,100
522000,-54000,100
534000,-54000,100
546000,-54000,100
558000,-54000,100
570000,-54000,100
582000,-54000,100
594000,-54000,100
606000,-54000,100
618000,-54000,100
630000,-54000,100
642000,-54000,100
654000,-54000,100
666000,-54000,100
678000,-54000,100
690000,-54000,100
702000,-54000,100
714000,-54000,100
726000,-54000,100
738000,-54000,100
750000,-54000,100
762000,-54000,100
-210000,-66000,100
-198000,-66000,100
-186000,-66000,100
-174000,-66000,100
-162000,-66000,100
-150000,-66000,100
-138000,-66000,100
-126000,-66000,100
-114000,-66000,100
-102000,-66000,100
-90000,-66000,100
-78000,-66000,100
-66000,-66000,100
-54000,-66000,100
-42000,-66000,100
-30000,-66000,100
-18000,-66000,100
-6000,-66000,100
6000,-66000,100
18000,-66000,100
30000,-66000,100
42000,-66000,100
54000,-66000,100
66000,-66000,25
78000,-66000,25
90000,-66000,25
102000,-66000,25
114000,-66000,25
126000,-66000,25
138000,-66000,25
150000,-66000,25
162000,-66000,25
174000,-66000,25
186000,-66000,25
198000,-66000,25
210000,-66000,25
222000,-66000,25
234000,-66000,25
246000,-66000,25
258000,-66000,25
270000,-66000,25
282000,-66000,25
294000,-66000,25
306000,-66000,25
318000,-66000,25
330000,-66000,25
342000,-66000,100
354000,-66000,100
366000,-66000,100
378000,-66000,100
390000,-66000,100
402000,-66000,100
414000,-66000,100
426000,-66000,100
438000,-66000,100
450000,-66000,100
462000,-66000,100
474000,-66000,100
486000,-66000,100
498000,-66000,100
510000,-66000,100
522000,-66000,100
534000,-66000,100
546000,-66000,100
558000,-66000,100
570000,-66000,100
582000,-66000,100
594000,-66000,100
606000,-66000,100
618000,-66000,100
630000,-66000,100
642000,-66000,100
654000,-66000,100
666000,-66000,100
678000,-66000,100
690000,-66000,100
702000,-66000,100
714000,-66000,100
726000,-66000,100
738000,-66000,100
750000,-66000,100
762000,-66000,100
-210000,-78000,100
-198000,-78000,100
-186000,-78000,100
-174000,-78000,100
-162000,-78000,100
-150000,-78000,100
-138000,-78000,100
-126000,-78000,100
-114000,-78000,100
-102000,-78000,100
-90000,-78000,100
-78000,-78000,100
-66000,-78000,100
-54000,-78000,100
-42000,-78000,100
-30000,-78000,100
-18000,-78000,100
-6000,-78000,100
6000,-78000,100
18000,-78000,100
30000,-78000,100
42000,-78000,100
54000,-78000,100
66000,-78000,100
78000,-78000,100
90000,-78000,25
102000,-78000,25
114000,-78000,25
126000,-78000,25
138000,-78000,25
150000,-78000,25
162000,-78000,25
174000,-78000,25
186000,-78000,25
198000,-78000,25
210000,-78000,25
222000,-78000,25
234000,-78000,25
246000,-78000,25
258000,-78000,100
270000,-78000,25
282000,-78000,25
294000,-78000,100
306000,-78000,100
318000,-78000,100
330000,-78000,100
342000,-78000,100
354000,-78000,100
366000,-78000,100
378000,-78000,100
390000,-78000,100
402000,-78000,100
414000,-78000,100
426000,-78000,100
438000,-78000,100
450000,-78000,100
462000,-78000,100
474000,-78000,100
486000,-78000,100
498000,-78000,100
510000,-78000,100
522000,-78000,100
534000,-78000,100
546000,-78000,100
558000,-78000,100
570000,-78000,100
582000,-78000,100
594000,-78000,100
606000,-78000,100
618000,-78000,100
630000,-78000,100
642000,-78000,100
654000,-78000,100
666000,-78000,100
678000,-78000,100
690000,-78000,100
702000,-78000,100
714000,-78000,100
726000,-78000,100
738000,-78000,100
750000,-78000,100
762000,-78000,100
-210000,-90000,100
-198000,-90000,100
-186000,-90000,100
-174000,-90000,100
-162000,-90000,100
-150000,-90000,100
-138000,-90000,100
-126000,-90000,100
-114000,-90000,100
-102000,-90000,100
-90000,-90000,100
-78000,-90000,100
-66000,-90000,100
-54000,-90000,100
-42000,-90000,100
-30000,-90000,100
-18000,-90000,100
-6000,-90000,100
6000,-90000,100
18000,-90000,100
30000,-90000,100
42000,-90000,100
54000,-90000,100
66000,-90000,100
78000,-90000,100
90000,-90000,100
102000,-90000,100
114000,-90000,100
126000,-90000,25
138000,-90000,25
150000,-90000,25
162000,-90000,25
174000,-90000,25
186000,-90000,25
198000,-90000,25
210000,-90000,25
222000,-90000,25
234000,-90000,100
246000,-90000,100
258000,-90000,100
270000,-90000,100
282000,-90000,100
294000,-90000,100
306000,-90000,100
318000,-90000,100
330000,-90000,100
342000,-90000,100
354000,-90000,100
366000,-90000,100
378000,-90000,100
390000,-90000,100
402000,-90000,100
414000,-90000,100
426000,-90000,100
438000,-90000,100
450000,-90000,100
462000,-90000,100
474000,-90000,100
486000,-90000,100
498000,-90000,100
510000,-90000,100
522000,-90000,100
534000,-90000,100
546000,-90000,100
558000,-90000,100
570000,-90000,100
582000,-90000,100
594000,-90000,100
606000,-90000,100
618000,-90000,100
630000,-90000,100
642000,-90000,100
654000,-90000,100
666000,-90000,100
678000,-90000,100
690000,-90000,100
702000,-90000,100
714000,-90000,100
726000,-90000,100
738000,-90000,100
750000,-90000,100
762000,-90000,100
-210000,-102000,100
-198000,-102000,100
-186000,-102000,100
-174000,-102000,100
-162000,-102000,100
-150000,-102000,100
-138000,-102000,100
-126000,-102000,100
-114000,-102000,100
-102000,-102000,100
-90000,-102000,100
-78000,-102000,100
-66000,-102000,100
-54000,-102000,100
-42000,-102000,100
-30000,-102000,100
-18000,-102000,100
-6000,-102000,100
6000,-102000,100
18000,-102000,100
30000,-102000,100
42000,-102000,100
54000,-102000,100
66000,-102000,100
78000,-102000,100
90000,-102000,100
102000,-102000,100
114000,-102000,100
126000,-102000,100
138000,-102000,100
150000,-102000,100
162000,-102000,100
174000,-102000,25
186000,-102000,100
198000,-102000,100
210000,-102000,100
222000,-102000,100
234000,-102000,100
246000,-102000,100
258000,-102000,100
270000,-102000,100
282000,-102000,100
294000,-102000,100
306000,-102000,100
318000,-102000,100
330000,-102000,100
342000,-102000,100
354000,-102000,100
366000,-102000,100
378000,-102000,100
390000,-102000,100
402000,-102000,100
414000,-102000,100
426000,-102000,100
438000,-102000,100
450000,-102000,100
462000,-102000,100
474000,-102000,100
486000,-102000,100
498000,-102000,100
510000,-102000,100
522000,-102000,100
534000,-102000,100
546000,-102000,100
558000,-102000,100
570000,-102000,100
582000,-102000,100
594000,-102000,100
606000,-102000,100
618000,-102000,100
630000,-102000,100
642000,-102000,100
654000,-102000,100
666000,-102000,100
678000,-102000,100
690000,-102000,100
702000,-102000,100
714000,-102000,100
726000,-102000,100
738000,-102000,100
750000,-102000,100
762000,-102000,100
